rust|B9|512|(4.1376954, 0.03835180850546696),
rust|B9|1024|(29.436273399999997, 0.39142525678785695),
rust|B9|2048|(313.971138, 30.731213300507743),
rust|B9|4096|(3555.4984401, 4.292725029032849),
rust|B10|64|(0.41439560000000003, 0.045263040983124406),
rust|B10|128|(0.205788, 0.03417374570924294),
rust|B10|256|(0.4060227, 0.007394367762696141),
rust|B10|512|(3.3698506999999998, 0.025576717127301498),
rust|B10|1024|(27.8900504, 0.2651033206922165),
rust|B10|2048|(310.97976, 2.2805646376391064),
rust|B10|4096|(2528.254821, 17.323159930625167),
cuda|B1|64|(0.06938040000000001, 0.0020314744005278536),
cuda|B1|128|(0.0466402, 0.0015128327600894954),
cuda|B1|256|(0.2745769, 0.005013070624876536),
cuda|B1|512|(1.7416530000000001, 0.009719628645169509),
cuda|B1|1024|(14.40847, 0.49940362043141007),
cuda|B1|2048|(215.5344, 0.3669065821159339),
cuda|B1|4096|(1773.934, 0.14444376068217277),
cuda|B1|8192|(15412.41, 1.3322537295875994),
cuda|B2|1|(14.253549999999999, 0.3112421509050471),
cuda|B2|10|(176.26330000000002, 3.1531938110430167),
cuda|B2|20|(357.1534, 4.048767570508338),
cuda|B2|50|(893.6139999999999, 10.608527871481515),
cuda|B2|100|(1790.636, 22.698275352986602),
cuda|B2|200|(3579.0879999999997, 46.229353834982355),
cuda|B2|500|(8941.37, 109.1109207183224),
cuda|B3|8|(83.73545, 1.2543573272795927),
cuda|B3|16|(107.0125, 1.065487142109186),
cuda|B3|32|(147.2993, 1.3773461474879862),
cuda|B3|64|(223.46280000000002, 1.273641927701819),
cuda|B3|128|(368.7499000000001, 2.000557044925238),
cuda|B3|256|(651.3338000000001, 2.6816706658350076),
cuda|B3|512|(1208.1339999999998, 4.689254098468124),
cuda|B3|1024|(2311.2169999999996, 7.767504168006569),
cuda|B3|2048|(4511.715999999999, 15.058075707074915),
cuda|B4|10|(2154.9129999999996, 18.223792717214483),
cuda|B4|20|(4302.656, 37.64558385787106),
cuda|B4|50|(10749.079999999998, 95.09388834199585),
cuda|B4|100|(21506.620000000003, 185.14403474052318),
cuda|B5|0|(16.4541, 1.4013963022642815),
cuda|B5|1|(2.34117, 0.20381967427115563),
cuda|B5|2|(2.317826, 0.201531383570897),
cuda|B5|3|(2.3128590000000004, 0.20154359530632576),
cuda|B5|4|(2.309682, 0.2037757240595651),
cuda|B5|5|(2.307005, 0.20510591153109164),
cuda|B5|6|(2.30611, 0.20477445734270666),
cuda|B5|7|(2.3060460000000003, 0.2050286524952062),
cuda|B5|8|(2.306254, 0.2052624678405675),
cuda|B5|9|(2.303803, 0.20867939524782989),
cuda|B5|10|(2.303546, 0.20902819777245368),
cuda|B5|11|(2.303924, 0.2090542942969601),
cuda|B5|12|(2.3027590000000004, 0.2088949583618523),
cuda|B5|13|(2.3039069999999997, 0.20866605608243996),
cuda|B5|14|(2.3042179999999997, 0.2088386363583137),
cuda|B5|15|(2.3042260000000003, 0.20891349244124952),
cuda|B5|16|(2.303889, 0.20922013882272425),
cuda|B6|1|(0.0757942, 0.0033039703025299723),
cuda|B6|10|(0.0605348, 0.0030929414737430783),
cuda|B6|100|(0.5336342000000001, 0.02761159461458176),
cuda|B6|1000|(5.203036, 0.26457882100425195),
cuda|B6|10000|(51.088390000000004, 2.1198519002279377),
cuda|B6|100000|(495.38319999999993, 10.206657462656425),
cuda|B6|1000000|(4563.2339999999995, 42.07227143856165),
cuda|B7|64|(0.19976980000000003, 0.0034003401535728692),
cuda|B7|128|(0.6985715, 0.016093180296324262),
cuda|B7|256|(4.857419, 0.12528596293679514),
cuda|B7|512|(35.885059999999996, 1.0469979877726607),
cuda|B7|1024|(223.80190000000002, 18.222765187808353),
cuda|B7|2048|(1297.5369999999998, 10.893320017331751),
cuda|B7|4096|(10408.83, 91.37083834572158),
cuda|B8|1|(19.0473, 0.05771975398422976),
cuda|B8|10|(199.6207, 1.8240234675025397),
cuda|B8|20|(398.9708, 3.4321727462352416),
cuda|B8|50|(997.5489, 8.370260730108699),
cuda|B8|100|(1996.5, 19.74013880396993),
cuda|B8|200|(3996.0440000000003, 35.89905073953904),
cuda|B9|64|(0.0825359, 0.0020732198363897624),
cuda|B9|128|(0.10103550000000001, 0.0015662763006570714),
cuda|B9|256|(0.576637, 0.0196789844859942),
cuda|B9|512|(3.479045, 0.01903193066927267),
cuda|B9|1024|(52.17485999999999, 0.3236658097482651),
cuda|B9|2048|(441.1851, 0.14484160313944114),
cuda|B9|4096|(3547.0270000000005, 0.30026821343588667),
cuda|B10|64|(0.0710616, 0.002273686090910527),
cuda|B10|128|(0.0454361, 0.0012369880718907523),
cuda|B10|256|(0.27646329999999997, 0.0037585087747669206),
cuda|B10|512|(1.755093, 0.03890844254143305),
cuda|B10|1024|(14.78305, 0.4801985948542541),
cuda|B10|2048|(215.7038, 0.11419176852995733),
cuda|B10|4096|(1773.9630000000002, 0.2022893966573046),
numba|B1|64|(0.16730179977457738, 0.011005502073939792),
numba|B1|128|(0.15350610010500532, 0.005674894833750639),
numba|B1|256|(0.4572756002744427, 0.028044325458267745),
numba|B1|512|(2.689903099781077, 0.10440550709867319),
numba|B1|1024|(19.282739299887908, 0.6523488033827156),
numba|B1|2048|(266.55938059993787, 8.785590353493177),
numba|B1|4096|(2023.5494006998124, 23.358090433331114),
numba|B1|8192|(16184.6043006999, 119.04546689926299),
numba|B2|1|(23.179580799478572, 1.841633022049401),
numba|B2|10|(315.04157290019066, 3.966923195377189),
numba|B2|20|(610.7584263001627, 6.715555168436395),
numba|B2|50|(1526.3623004002511, 18.140051179483933),
numba|B2|100|(3052.6682076000725, 36.921740032361505),
numba|B2|200|(6110.549607600296, 73.12985537753579),
numba|B2|500|(15276.62633100008, 178.97214285589547),
numba|B3|8|(86.76857959981135, 0.8104529108154429),
numba|B3|16|(108.38604830005352, 0.7342599651467404),
numba|B3|32|(149.07507549960428, 1.0738525177529772),
numba|B3|64|(226.68231039988314, 1.489040309230538),
numba|B3|128|(373.8524360996962, 2.358942940565945),
numba|B3|256|(659.3942871999388, 4.912830461424123),
numba|B3|512|(1218.7588884002253, 6.864545384454918),
numba|B3|1024|(2330.438890500227, 11.948914810574369),
numba|B3|2048|(4549.264606799807, 22.446394419134474),
numba|B4|10|(2194.807525100441, 17.578352167165704),
numba|B4|20|(4381.65758560026, 34.96396366207875),
numba|B4|50|(10947.576960399783, 85.58637850775305),
numba|B4|100|(21897.285164499954, 171.1440733514802),
numba|B5|0|(17.459164900174073, 0.08521480418093755),
numba|B5|1|(4.975382200427703, 0.025067692480940637),
numba|B5|2|(4.928641499645892, 0.026624266608809174),
numba|B5|3|(4.919671399875369, 0.026596589813125873),
numba|B5|4|(4.917792600099347, 0.025530201095024206),
numba|B5|5|(4.914075900160242, 0.02484933653817112),
numba|B5|6|(4.913797900007921, 0.023812218473114447),
numba|B5|7|(4.920938700342958, 0.02365498178425855),
numba|B5|8|(4.924272899734206, 0.028188402843600115),
numba|B5|9|(4.919361500105879, 0.022916651411805676),
numba|B5|10|(4.9174996000147075, 0.02481929304238038),
numba|B5|11|(4.917100800230401, 0.025129149689630776),
numba|B5|12|(4.920642600154679, 0.02368928464706944),
numba|B5|13|(4.921266800374724, 0.02568366322692068),
numba|B5|14|(4.922453699873586, 0.026609682340516718),
numba|B5|15|(4.881388099602191, 0.10419228010031222),
numba|B5|16|(4.8814380998010165, 0.11045195544037294),
numba|B6|1|(0.14316639990283875, 0.002691785620415618),
numba|B6|10|(0.3077816005315981, 0.00606379342935945),
numba|B6|100|(2.4770422001893166, 0.03634604312883481),
numba|B6|1000|(24.251154600096925, 0.31842451797949645),
numba|B6|10000|(246.60385880015383, 1.9486713299589962),
numba|B6|100000|(2506.3862890001474, 35.24434019069459),
numba|B6|1000000|(24840.559290700003, 232.57425659864595),
numba|B7|64|(0.24628920000395738, 0.004014059891809657),
numba|B7|128|(0.769016900085262, 0.006864728077150024),
numba|B7|256|(5.10617789987009, 0.04002940208954559),
numba|B7|512|(36.59063030027028, 0.1960018716824836),
numba|B7|1024|(258.21184270007507, 19.24396401034948),
numba|B7|2048|(1360.5606869003168, 8.410967269822464),
numba|B7|4096|(10963.953667399619, 65.04471712240235),
numba|B8|1|(19.8791443997834, 0.46294195854593145),
numba|B8|10|(211.02436409964866, 1.6341923468098873),
numba|B8|20|(418.23330410006747, 2.6675503482524614),
numba|B8|50|(1045.2357929001664, 5.088039554068082),
numba|B8|100|(2088.5262262998367, 11.232996011759004),
numba|B8|200|(4178.875423799946, 22.21257057674099),
numba|B9|64|(0.1456960997529677, 0.006698894259478218),
numba|B9|128|(0.17266580034629442, 0.0037856831979358675),
numba|B9|256|(0.5688221999662346, 0.0070322635787955935),
numba|B9|512|(3.446341899689287, 0.009376613821688456),
numba|B9|1024|(48.739339299936546, 1.8608685899414599),
numba|B9|2048|(445.3568044998974, 0.3064032981590822),
numba|B9|4096|(3547.7859595002883, 0.3170032055460322),
numba|B10|64|(0.0955781999437022, 0.003611477489709514),
numba|B10|128|(0.200641100127541, 0.0068915190647769985),
numba|B10|256|(0.9069788997294381, 0.005509710947340184),
numba|B10|512|(6.423281700153893, 0.019188525823722914),
numba|B10|1024|(54.16466090009635, 1.1392959729753853),
numba|B10|2048|(493.3567710999341, 3.7017989932076825),
numba|B10|4096|(4026.62695209965, 24.65390265036344),
