rust|B10|4096|2486.7279350000003,2516.49237,2545.011498,2524.649671,2525.631164,2524.96409,2525.0190460000003,2545.330835,2546.051913,2542.669688,
cuda|B1|64|0.074244,0.068483,0.070726,0.070768,0.068042,0.067827,0.069616,0.066537,0.068716,0.068845,
cuda|B1|128|0.048195,0.045592,0.048177,0.047669,0.044757,0.045398,0.045724,0.048666,0.044475,0.047749,
cuda|B1|256|0.280276,0.26676,0.273883,0.267526,0.271137,0.2808,0.27854,0.270722,0.279088,0.277037,
cuda|B1|512|1.73624,1.71836,1.74738,1.75329,1.74567,1.74812,1.73403,1.75066,1.73948,1.7433,
cuda|B1|1024|14.5062,14.3042,14.3793,13.569,13.988,14.2359,14.1222,14.4693,15.1111,15.3995,
cuda|B1|2048|215.738,215.676,215.244,215.515,215.707,214.698,215.222,215.738,216.076,215.73,
cuda|B1|4096|1774.17,1774.17,1773.79,1773.82,1773.9,1773.95,1773.94,1773.85,1774.03,1773.72,
cuda|B1|8192|15414.9,15411.9,15410.4,15414.5,15411.9,15412.3,15411.8,15413.1,15411.1,15412.2,
cuda|B2|1|14.142,14.5676,14.3414,14.597,13.8607,13.6512,14.0773,14.2346,14.4125,14.6512,
cuda|B2|10|168.543,175.352,179.593,177.642,177.899,173.494,179.727,176.518,178.095,175.77,
cuda|B2|20|347.311,352.333,360.752,359.262,361.037,357.774,356.816,357.558,358.616,360.075,
cuda|B2|50|863.563,893.799,902.562,898.904,891.656,897.055,893.503,902.438,898.056,894.604,
cuda|B2|100|1724.47,1784.62,1802.37,1794.04,1802.11,1802.04,1797.81,1804.08,1796.18,1798.64,
cuda|B2|200|3446.96,3564.63,3598.79,3587.64,3586.63,3596.56,3595.43,3625.13,3597.37,3591.74,
cuda|B2|500|8628.55,8906.9,8980.69,8985.07,8973.68,8965.88,8969.01,9048.64,8979.24,8976.04,
cuda|B3|8|81.9297,84.4414,83.0623,86.8335,83.2117,84.3234,83.2232,84.1165,83.3355,82.8773,
cuda|B3|16|104.083,106.276,107.39,108.094,107.468,107.507,107.44,107.272,107.458,107.137,
cuda|B3|32|143.727,145.988,147.555,148.96,147.755,148.045,147.684,148.031,147.69,147.558,
cuda|B3|64|220.426,222.044,224.081,224.602,224.324,223.468,223.168,224.975,223.805,223.735,
cuda|B3|128|363.718,367.096,369.382,368.159,369.165,369.381,369.805,371.398,369.095,370.3,
cuda|B3|256|644.971,647.51,653.144,651.672,652.213,652.076,651.941,653.323,653.728,652.76,
cuda|B3|512|1198.77,1199.05,1209.57,1211.22,1210.77,1209.64,1210.85,1210.12,1212.2,1209.15,
cuda|B3|1024|2295.76,2295.69,2314.22,2314.09,2315.71,2315.86,2314.95,2315.28,2315.78,2314.83,
cuda|B3|2048|4481.65,4481.6,4518.66,4519.79,4518.59,4519.49,4519.69,4520.51,4518.6,4518.58,
cuda|B4|10|2104.5,2145.23,2161.78,2151.39,2158.91,2161.15,2163.7,2169.83,2168.71,2163.93,
cuda|B4|20|4198.88,4284.46,4318.39,4297.75,4304.43,4314.08,4314.13,4332.68,4335.34,4326.42,
cuda|B4|50|10494.1,10690.1,10773.3,10728.0,10756.9,10783.4,10783.4,10829.2,10835.5,10816.9,
cuda|B4|100|20990.3,21451.7,21539.2,21453.7,21530.6,21584.7,21585.0,21648.5,21633.4,21649.1,
cuda|B5|0|14.4936,17.4361,16.4404,14.5011,17.4329,14.1274,17.4631,17.4553,17.4982,17.6929,
cuda|B5|1|2.0571,2.47978,2.33101,2.05761,2.48008,2.00512,2.52093,2.48148,2.51896,2.47963,
cuda|B5|2|2.03605,2.45504,2.309,2.03753,2.45539,1.98581,2.49324,2.45462,2.49494,2.45664,
cuda|B5|3|2.03198,2.44983,2.30555,2.03204,2.44917,1.98024,2.49108,2.44959,2.49017,2.44894,
cuda|B5|4|2.01607,2.44949,2.30269,2.03001,2.44871,1.97789,2.48731,2.44834,2.48823,2.44808,
cuda|B5|5|2.003,2.44736,2.30046,2.02877,2.44694,1.97794,2.48777,2.44587,2.48525,2.44669,
cuda|B5|6|2.00277,2.44555,2.29971,2.02815,2.44528,1.97755,2.48515,2.44564,2.48583,2.44547,
cuda|B5|7|2.00236,2.4464,2.29915,2.03013,2.44496,1.97504,2.48535,2.44605,2.48545,2.44557,
cuda|B5|8|2.00328,2.44568,2.29993,2.02819,2.44512,1.97546,2.48789,2.44577,2.48537,2.44585,
cuda|B5|9|2.00315,2.44575,2.29966,2.0273,2.44613,1.95426,2.48509,2.44632,2.48464,2.44573,
cuda|B5|10|2.00256,2.44633,2.30009,2.02796,2.44619,1.9519,2.48497,2.44446,2.48495,2.44605,
cuda|B5|11|2.00343,2.44679,2.30106,2.02747,2.44642,1.9522,2.48516,2.44631,2.48443,2.44597,
cuda|B5|12|2.00195,2.44505,2.29843,2.0272,2.44501,1.95175,2.48312,2.44503,2.48518,2.44487,
cuda|B5|13|2.00406,2.4454,2.29903,2.02999,2.4454,1.95184,2.48589,2.44491,2.48544,2.44711,
cuda|B5|14|2.00334,2.44687,2.3008,2.02972,2.44591,1.9522,2.48485,2.4464,2.48455,2.44754,
cuda|B5|15|2.0041,2.44673,2.2996,2.02899,2.44689,1.9524,2.48564,2.44611,2.48634,2.44546,
cuda|B5|16|2.00352,2.44743,2.30057,2.02768,2.44532,1.95132,2.48494,2.44689,2.48509,2.44613,
cuda|B6|1|0.075998,0.071766,0.077864,0.07508,0.07206,0.076055,0.076149,0.07277,0.076376,0.083824,
cuda|B6|10|0.056789,0.058936,0.064854,0.060976,0.058907,0.057335,0.059833,0.061046,0.067266,0.059406,
cuda|B6|100|0.493708,0.562934,0.562167,0.524963,0.515216,0.522947,0.527278,0.51382,0.590829,0.52248,
cuda|B6|1000|4.90499,5.16845,5.51716,5.20775,5.03586,4.92893,5.22141,5.03931,5.82012,5.18638,
cuda|B6|10000|47.962,50.5793,54.1674,52.0853,49.9374,48.6783,52.0583,50.0459,54.9401,50.4299,
cuda|B6|100000|478.644,494.275,507.576,493.881,494.296,478.387,507.724,494.337,508.218,496.494,
cuda|B6|1000000|4493.41,4614.46,4538.35,4564.81,4569.55,4647.68,4537.68,4537.65,4540.94,4587.81,
cuda|B7|64|0.201772,0.198867,0.198391,0.199771,0.200095,0.205974,0.203085,0.192201,0.198653,0.198889,
cuda|B7|128|0.702018,0.702729,0.702703,0.694059,0.709741,0.710154,0.707133,0.652109,0.703214,0.701855,
cuda|B7|256|4.92092,4.91774,4.85208,4.84684,4.93292,4.93118,4.91626,4.49493,4.84847,4.91285,
cuda|B7|512|36.3307,36.8802,36.1415,35.8915,36.2554,36.3378,36.2685,32.8885,35.5854,36.2711,
cuda|B7|1024|255.079,238.019,244.861,240.778,212.906,199.903,207.37,206.471,220.577,212.055,
cuda|B7|2048|1265.12,1297.44,1300.95,1302.15,1302.36,1301.58,1301.01,1302.34,1300.46,1301.96,
cuda|B7|4096|10184.4,10375.9,10397.1,10399.6,10403.6,10395.5,10400.1,10523.3,10513.3,10495.5,
cuda|B8|1|18.9445,18.9272,19.0848,19.0864,19.062,19.1003,19.0543,19.0888,19.054,19.0707,
cuda|B8|10|194.567,199.508,199.15,199.195,200.082,200.373,200.685,200.519,200.6,201.528,
cuda|B8|20|390.309,398.202,398.261,399.434,399.378,404.79,399.125,399.034,401.631,399.544,
cuda|B8|50|974.57,994.217,997.473,999.529,996.58,1000.27,1003.19,1006.85,1002.16,1000.65,
cuda|B8|100|1942.98,1987.64,1991.68,2008.27,1996.39,2013.62,2009.2,2009.93,2009.04,1996.25,
cuda|B8|200|3895.17,3974.37,4000.24,4005.73,4004.31,4021.42,4017.13,4012.64,4013.96,4015.47,
cuda|B9|64|0.079931,0.082843,0.083837,0.083822,0.0822,0.081381,0.087335,0.080542,0.080506,0.082962,
cuda|B9|128|0.098799,0.098489,0.101228,0.104055,0.100943,0.102115,0.099974,0.100984,0.102156,0.101612,
cuda|B9|256|0.568163,0.553173,0.575769,0.575075,0.631526,0.57525,0.571035,0.567604,0.581778,0.566997,
cuda|B9|512|3.47075,3.51373,3.4851,3.49915,3.46427,3.4931,3.4534,3.46212,3.49033,3.4585,
cuda|B9|1024|52.5444,52.6361,51.8584,52.0333,51.7755,52.5967,52.3147,52.2537,51.9829,51.7529,
cuda|B9|2048|441.133,441.118,441.296,441.413,441.367,441.22,441.239,440.905,441.097,441.063,
cuda|B9|4096|3547.23,3547.36,3547.39,3547.29,3546.96,3547.15,3546.4,3546.94,3546.8,3546.75,
cuda|B10|64|0.073088,0.069867,0.071718,0.070789,0.072879,0.066916,0.072486,0.067153,0.072025,0.073695,
cuda|B10|128|0.046641,0.047845,0.045941,0.046132,0.044499,0.044334,0.043615,0.044617,0.046149,0.044588,
cuda|B10|256|0.277149,0.269894,0.280822,0.274332,0.278867,0.270805,0.274869,0.279599,0.276967,0.281329,
cuda|B10|512|1.74852,1.73716,1.86706,1.75939,1.73787,1.72798,1.73174,1.73282,1.76268,1.74571,
cuda|B10|1024|14.7523,14.1664,15.369,14.3261,14.67,14.3915,14.8889,14.6308,14.7699,15.8656,
cuda|B10|2048|215.766,215.643,215.746,215.754,215.549,215.622,215.914,215.614,215.848,215.582,
cuda|B10|4096|1774.35,1774.04,1773.65,1774.05,1773.88,1774.08,1774.08,1773.87,1773.64,1773.99,
numba|B1|64|0.17103299978771247,0.19691299894475378,0.15962200086505618,0.16126599985000212,0.16180800048459787,0.15556099970126525,0.16274600056931376,0.16357399908883963,0.171831999978167,0.1686629984760657,
numba|B1|128|0.15419300143548753,0.15046900080051273,0.15284999972209334,0.15525699927820824,0.1694329985184595,0.1501280003139982,0.14887100041960366,0.1515040003141621,0.15310700109694153,0.14924899915058631,
numba|B1|256|0.4185520010651089,0.4313669996918179,0.47272300071199425,0.43449399890960194,0.48207799954980146,0.4640120005205972,0.44833299944002647,0.5212240012042457,0.4496140008996008,0.45035900075163227,
numba|B1|512|2.5740189994394314,2.6323790007154457,2.8157890010334086,2.6522009993641404,2.951451000626548,2.6538870006334037,2.6534669996181037,2.670979998583789,2.647363999130903,2.6474939986655954,
numba|B1|1024|18.885136998505914,19.242135000240523,18.98748399980832,19.637584999145474,21.13493000069866,18.93806400039466,19.082841999988887,18.943262999528088,18.94119300050079,19.034760000067763,
numba|B1|2048|273.7292720012192,273.0210009995062,266.19985199977236,277.03413699964585,262.3062459988432,252.87215000025753,251.59879599959822,277.96283700081403,267.31084600032773,263.5586689993943,
numba|B1|4096|1963.147147998825,2021.498159998373,2023.334221999903,2015.4027309999947,2018.4170219999942,2020.3861320005672,2035.7752350009832,2042.6168579997466,2052.164468999763,2042.7520299999742,
numba|B1|8192|15827.939987999343,16215.17130400025,16233.71501300062,16213.163390000773,16223.59992299971,16221.009380000396,16230.45021299913,16228.22470400024,16228.000279999833,16224.768811998729,
numba|B2|1|19.501179998769658,24.710226998649887,25.107950999881723,24.889427999369218,22.1654100005253,24.534923999453895,20.89499099929526,24.648949000038556,23.237051998876268,22.105695999925956,
numba|B2|10|306.9302740004787,313.8122390009812,313.405048000277,313.9234939990274,315.52105100126937,312.99926599967876,320.5737879998196,315.39717799932987,315.70094600101584,322.1524450000288,
numba|B2|20|593.1330290004553,609.5534489995771,615.9306690005906,609.3093510007748,609.4787159981934,609.4492339998396,615.871177000372,611.722985000597,614.1073590006272,619.0282940006,
numba|B2|50|1479.258874000152,1520.2635570003622,1530.9867659998417,1523.4224640007596,1523.7213489999704,1519.7735390011076,1542.0515869991505,1536.8106960013392,1543.805835999592,1543.5283360002359,
numba|B2|100|2956.883528000617,3045.380944000499,3059.1076700002304,3037.494758000321,3056.034356000964,3037.354959998993,3080.340554999566,3088.401992001309,3086.2531709990435,3079.4301419991825,
numba|B2|200|5912.577368000711,6097.525240998948,6116.141778000383,6087.237960000493,6111.520162001398,6109.562003999599,6179.957456999546,6176.519389000532,6159.816432000298,6154.638285001056,
numba|B2|500|14779.428886999085,15308.93216000004,15256.47594200018,15203.255685999466,15261.178995999217,15401.107387000593,15395.232419001331,15386.63863399961,15387.283022000702,15386.730177000572,
numba|B3|8|85.06941700034076,86.21886799846834,86.35350000076869,86.40912699956971,87.49638399967807,86.81346000048507,86.62879400071688,87.12236700012,87.38260499922035,88.1912739987456,
numba|B3|16|106.29488300037337,108.11389999980747,108.57705799935502,108.4480169993185,108.79463099990971,108.58962400016026,108.79194799963443,108.46731300080137,108.81031200005964,108.9727970011154,
numba|B3|32|146.2905709995539,148.2813949987758,149.75150999998732,148.6638699989271,149.52467200055253,148.99254199917777,149.74086199981684,149.5551809985045,149.87806799945247,150.07208400129457,
numba|B3|64|223.23909599981562,225.56888600047387,226.54879999936384,225.85005699875182,227.2474229994259,226.6224430004513,226.9608739989053,228.3605560005526,227.7294770010485,228.69549200004258,
numba|B3|128|367.5095459984732,372.63164700016205,374.0168329986773,372.801719000563,375.6791060004616,374.7384399994189,375.4446960010682,374.9617909998051,375.7556799992017,374.984902999131,
numba|B3|256|647.055511999497,654.7159210003883,662.9095509997569,658.0234920002113,659.579773000587,663.5869299989281,661.4881719997356,663.3928190003644,663.2256510001753,659.9650509997446,
numba|B3|512|1199.183077998896,1221.0026009997819,1220.2717359996313,1216.4915350003866,1220.90876600123,1220.962221001173,1220.996357000331,1220.0495310007682,1221.948276999683,1225.7747820003715,
numba|B3|1024|2294.6341400001984,2333.860315000493,2334.199508000893,2333.8968680000107,2334.2583459998423,2334.6999879995565,2333.955590000187,2335.7682380010374,2334.042309999859,2335.073602000193,
numba|B3|2048|4481.963325000834,4557.115412999337,4556.3456139989285,4555.044261998773,4557.752558001084,4556.996491999598,4557.580700999097,4556.648630999916,4556.02836000071,4557.170711999788,
numba|B4|10|2143.0605620007555,2197.600143001182,2195.9689850009454,2195.91785800003,2200.375684999017,2198.0539570013207,2203.729224000199,2203.4838950003177,2204.9122330008686,2204.972708999776,
numba|B4|20|4278.318755001237,4388.032053999268,4385.31256799979,4385.118702999534,4390.420486999574,4389.529663001667,4400.248030000512,4400.021765999554,4399.097493000227,4400.476337001237,
numba|B4|50|10694.907965998937,10980.711991000135,10953.185671000028,10948.552915000619,10976.74815100072,10961.440536999362,10988.498885999434,10990.690524999081,10987.854213999526,10993.178747999991,
numba|B4|100|21395.632364999983,21989.339899000697,21893.003903000135,21893.373954999333,21968.223322000995,21914.08258499905,21986.973675000627,21974.652888999117,21971.32647000035,21986.24258199925,
numba|B5|0|17.71394900060841,17.425746000299114,17.42854900112434,17.43922300011036,17.432492999432725,17.436072999771568,17.434420000427053,17.423241000869893,17.440784999052994,17.41717000004428,
numba|B5|1|5.050020999988192,4.973963001248194,4.967291999491863,4.967876000591787,4.9705470009939745,4.96407500031637,4.964910998751293,4.9647340001683915,4.967148001014721,4.963255001712241,
numba|B5|2|5.008212001484935,4.919879000226501,4.9191349989996525,4.918602999168797,4.918637998343911,4.9185230000148294,4.926513000100385,4.918200998872635,4.919937000522623,4.918773998724646,
numba|B5|3|4.99934900108201,4.911018999337102,4.910555000606109,4.912202999548754,4.913669999950798,4.911072001050343,4.91095099823724,4.908012999294442,4.910275998554425,4.90960600109247,
numba|B5|4|4.993910999473883,4.9065879993577255,4.915432000416331,4.908697001155815,4.909748000500258,4.907137999907718,4.913807999400888,4.907943999569397,4.907242000626866,4.907418000584585,
numba|B5|5|4.9883930005307775,4.9032320002879715,4.907431000901852,4.90626099963265,4.910222000034992,4.905136000161292,4.906352000034531,4.906111998934648,4.904264000288094,4.903356000795611,
numba|B5|6|4.9843680008052615,4.904716999590164,4.906083000605577,4.904047998934402,4.909031000352115,4.904499999611289,4.915651999908732,4.9018409990821965,4.904262999843922,4.9034760013455525,
numba|B5|7|4.984717999832355,4.905337000309373,4.91096100085997,4.904638000880368,4.921920000924729,4.904683999484405,4.912550999506493,4.903476999970735,4.923699001665227,4.937401999995927,
numba|B5|8|5.005612998502329,4.917108999507036,4.927562000375474,4.90540200007672,4.905138001049636,4.922623000311432,4.912812999464222,4.904845000055502,4.918597998766927,4.923025999232777,
numba|B5|9|4.986362999261473,4.908829001578852,4.912414000500576,4.906998001388274,4.91886700001487,4.907417998765595,4.91210099971795,4.906703001324786,4.910514999210136,4.923406999296276,
numba|B5|10|4.990190000171424,4.905923999103834,4.907692000415409,4.913373999443138,4.905544999928679,4.9071209996327525,4.90451000041503,4.922099999021157,4.904127001282177,4.914413000733475,
numba|B5|11|4.991301000700332,4.912955999316182,4.906578998998157,4.907168000499951,4.9041840011341264,4.908823999357992,4.919959999824641,4.908070000965381,4.903721001028316,4.908245000478928,
numba|B5|12|4.986638001355459,4.920376000882243,4.925469000227167,4.90475799961132,4.904307999822777,4.907499000182725,4.904749999695923,4.925352001009742,4.904464998617186,4.9228110001422465,
numba|B5|13|4.9957690007431665,4.90659500064794,4.923190999761573,4.90382800126099,4.918908000036026,4.908724000415532,4.921080000713118,4.907158998321393,4.918534001262742,4.908880000584759,
numba|B5|14|4.988836999473278,4.9081329998443834,4.935936000038055,4.905958001472754,4.906497000774834,4.9105929992947495,4.904168001303333,4.947075998643413,4.896439999356517,4.92089899853454,
numba|B5|15|4.987739001080627,4.9055769995902665,4.906512000161456,4.903511000520666,4.905947998850024,4.905075998976827,4.906881998977042,4.911087999062147,4.577521000101115,4.904026998701738,
numba|B5|16|4.9824299985630205,4.92748400029086,4.907208998702117,4.9028869998437585,4.903385000943672,4.922661999444244,4.902460001176223,4.904202998659457,4.557558999294997,4.904102001091815,
numba|B6|1|0.14210399967851117,0.14165100037644152,0.14629799989052117,0.14105400077824015,0.14285299948824104,0.14114500118012074,0.14349999946716707,0.14729499889654107,0.1388040000165347,0.14695999925606884,
numba|B6|10|0.3012770011991961,0.3158800009259721,0.31080900043889415,0.3076720004173694,0.29700900086027104,0.31499699980486184,0.3077159999520518,0.305437000861275,0.3023469998879591,0.3146720009681303,
